mod	max_derivative_order	max_track_age	cov_drift_lin_vel	cov_drift_ang_vel	outlier_rejection_treshold	t_validity_treshold	R_validity_treshold	bop19_average_recall_vsd	bop19_average_precision_vsd	bop19_average_recall_mssd	bop19_average_precision_mssd	bop19_average_recall_mspd	bop19_average_precision_mspd	bop19_average_recall	bop19_average_precision
1	1	1	1	1.5	0.15	4.50E-05	1.50E-02	0.3670702179	0.71992002	0.4705110233	0.9227943014	0.4187906206	0.8213571607
1	1	1	1	1.5	0.15	9.00E-05	1.50E-02	0.3670702179	0.71992002	0.4705110233	0.9227943014	0.4187906206	0.8213571607
1	1	1	0.5	1	0.15	4.50E-05	1.50E-02	0.3669937556	0.7195902049	0.4706384606	0.9228135932	0.4188161081	0.8212018991
1	1	1	0.5	1	0.15	9.00E-05	1.50E-02	0.3669937556	0.7195902049	0.4706384606	0.9228135932	0.4188161081	0.8212018991
1	1	1	0.025	1	0.15	4.50E-05	1.50E-02	0.366649675	0.7183770287	0.4713775965	0.9235705368	0.4190136358	0.8209737828
1	1	1	0.025	1	0.15	6.00E-05	1.50E-02	0.366649675	0.7183770287	0.4713775965	0.9235705368	0.4190136358	0.8209737828
1	1	1	0.5	0.5	0.15	4.50E-05	1.50E-02	0.3667388811	0.7210724129	0.4693003696	0.9227261338	0.4180196253	0.8218992734
1	1	1	0.5	0.5	0.15	9.00E-05	1.50E-02	0.3667388811	0.7210724129	0.4693003696	0.9227261338	0.4180196253	0.8218992734
1	1	1	1	1	0.15	9.00E-05	1.50E-02	0.3669682681	0.7193604796	0.4706894355	0.9226829878	0.4188288518	0.8210217337
1	1	1	1	1	0.15	4.50E-05	1.50E-02	0.3669682681	0.7193604796	0.4706894355	0.9226829878	0.4188288518	0.8210217337
1	1	1	0.025	1	0.15	7.50E-05	1.50E-02	0.3670319867	0.7178713858	0.4717599082	0.9227068794	0.4193959475	0.8202891326
1	1	1	0.025	1	0.15	7.50E-05	1.12E-02	0.3534344335	0.7391791045	0.4484134064	0.9378198294	0.40092392	0.838499467
1	1	1	0.05	8	0.2	4.50E-05	1.50E-02	0.3715814961	0.7082341511	0.4813941634	0.9175370415	0.4264878297	0.8128855963
1	1	1	0.05	8	0.2	6.00E-05	1.50E-02	0.3715814961	0.7082341511	0.4813941634	0.9175370415	0.4264878297	0.8128855963
1	1	1	0.05	8	0.2	7.50E-05	1.50E-02	0.3715814961	0.7082341511	0.4813941634	0.9175370415	0.4264878297	0.8128855963
1	1	1	0.2	1	0.15	6.00E-05	1.12E-02	0.3529374283	0.7405080214	0.4470753154	0.9380213904	0.4000063719	0.8392647059
1	1	1	0.2	1	0.15	7.50E-05	1.12E-02	0.3529374283	0.7405080214	0.4470753154	0.9380213904	0.4000063719	0.8392647059
1	1	1	0.2	1	0.15	4.50E-05	1.12E-02	0.3529374283	0.7405080214	0.4470753154	0.9380213904	0.4000063719	0.8392647059
1	1	1	0.025	1	0.15	4.50E-05	1.12E-02	0.3533069963	0.7391095708	0.4482859692	0.9378032525	0.4007964827	0.8384564116
1	1	1	0.025	1	0.15	6.00E-05	1.12E-02	0.3533069963	0.7391095708	0.4482859692	0.9378032525	0.4007964827	0.8384564116
1	1	1	0.025	8	0.2	4.50E-05	1.50E-02	0.3713393654	0.7070856588	0.4820950682	0.9179810726	0.4267172168	0.8125333657
1	1	1	0.025	8	0.2	6.00E-05	1.50E-02	0.3713393654	0.7070856588	0.4820950682	0.9179810726	0.4267172168	0.8125333657
1	1	1	0.025	8	0.2	7.50E-05	1.50E-02	0.3713393654	0.7070856588	0.4820950682	0.9179810726	0.4267172168	0.8125333657
1	1	1	0.1	4	0.2	4.50E-05	1.50E-02	0.3722059386	0.7048021236	0.4843124761	0.9170849421	0.4282592073	0.8109435328
1	1	1	0.1	4	0.2	6.00E-05	1.50E-02	0.3722059386	0.7048021236	0.4843124761	0.9170849421	0.4282592073	0.8109435328
1	1	1	0.1	4	0.2	7.50E-05	1.50E-02	0.3722059386	0.7048021236	0.4843124761	0.9170849421	0.4282592073	0.8109435328
1	1	1	1	0.5	0.15	4.50E-05	1.50E-02	0.3664457755	0.7194145609	0.4699375558	0.922591944	0.4181916656	0.8210032524
1	1	1	1	0.5	0.15	9.00E-05	1.50E-02	0.3664457755	0.7194145609	0.4699375558	0.922591944	0.4181916656	0.8210032524
1	1	1	0.2	4	0.2	4.50E-05	1.50E-02	0.3722186823	0.7046562123	0.4842360138	0.9167189385	0.428227348	0.8106875754
1	1	1	0.2	4	0.2	6.00E-05	1.50E-02	0.3722186823	0.7046562123	0.4842360138	0.9167189385	0.428227348	0.8106875754
1	1	1	0.2	4	0.2	7.50E-05	1.50E-02	0.3722186823	0.7046562123	0.4842360138	0.9167189385	0.428227348	0.8106875754
1	1	1	0.2	8	0.2	4.50E-05	1.50E-02	0.3710207723	0.7073372206	0.4814706257	0.9179057337	0.426245699	0.8126214772
1	1	1	0.2	8	0.2	6.00E-05	1.50E-02	0.3710207723	0.7073372206	0.4814706257	0.9179057337	0.426245699	0.8126214772
1	1	1	0.2	8	0.2	7.50E-05	1.50E-02	0.3710207723	0.7073372206	0.4814706257	0.9179057337	0.426245699	0.8126214772
1	1	1	0.05	4	0.2	6.00E-05	1.50E-02	0.3721931949	0.7042681456	0.4843507073	0.916493851	0.4282719511	0.8103809983
1	1	1	0.05	4	0.2	7.50E-05	1.50E-02	0.3721931949	0.7042681456	0.4843507073	0.916493851	0.4282719511	0.8103809983
1	1	1	0.05	4	0.2	4.50E-05	1.50E-02	0.3721931949	0.7042681456	0.4843507073	0.916493851	0.4282719511	0.8103809983
1	1	1	0.0512	2.048	0.2	3.38E-05	1.50E-02	0.37214222	0.7036626506	0.4847075315	0.9165060241	0.4284248757	0.8100843373
1	1	1	0.0512	2.048	0.2	4.50E-05	1.50E-02	0.37214222	0.7036626506	0.4847075315	0.9165060241	0.4284248757	0.8100843373
1	1	1	0.0512	2.048	0.2	6.75E-05	1.50E-02	0.37214222	0.7036626506	0.4847075315	0.9165060241	0.4284248757	0.8100843373
1	1	1	0.05	2	0.2	4.50E-05	1.50E-02	0.372231426	0.7036617682	0.4847075315	0.9162852325	0.4284694788	0.8099735004
1	1	1	0.05	2	0.2	6.00E-05	1.50E-02	0.372231426	0.7036617682	0.4847075315	0.9162852325	0.4284694788	0.8099735004
1	1	1	0.05	2	0.2	7.50E-05	1.50E-02	0.372231426	0.7036617682	0.4847075315	0.9162852325	0.4284694788	0.8099735004
1	1	1	0.1	8	0.2	4.50E-05	1.50E-02	0.3709570537	0.7072157434	0.481228495	0.9174441205	0.4260927743	0.812329932
1	1	1	0.1	8	0.2	6.00E-05	1.50E-02	0.3709570537	0.7072157434	0.481228495	0.9174441205	0.4260927743	0.812329932
1	1	1	0.1	8	0.2	7.50E-05	1.50E-02	0.3709570537	0.7072157434	0.481228495	0.9174441205	0.4260927743	0.812329932
1	1	1	0.025	4	0.2	6.00E-05	1.50E-02	0.3717216771	0.7037153197	0.484363451	0.916960193	0.428042564	0.8103377563
1	1	1	0.025	4	0.2	7.50E-05	1.50E-02	0.3717216771	0.7037153197	0.484363451	0.916960193	0.428042564	0.8103377563
1	1	1	0.025	4	0.2	4.50E-05	1.50E-02	0.3717216771	0.7037153197	0.484363451	0.916960193	0.428042564	0.8103377563
1	1	1	0.1	2	0.2	4.50E-05	1.50E-02	0.3721677074	0.7032025042	0.4848986874	0.9162051529	0.4285331974	0.8097038286
1	1	1	0.1	2	0.2	6.00E-05	1.50E-02	0.3721677074	0.7032025042	0.4848986874	0.9162051529	0.4285331974	0.8097038286
1	1	1	0.1	2	0.2	7.50E-05	1.50E-02	0.3721677074	0.7032025042	0.4848986874	0.9162051529	0.4285331974	0.8097038286
1	1	1	0.05	1	0.2	6.00E-05	1.12E-02	0.3610806678	0.7204169845	0.4657321269	0.9292143402	0.4134063973	0.8248156623
1	1	1	0.05	1	0.2	7.50E-05	1.12E-02	0.3610806678	0.7204169845	0.4657321269	0.9292143402	0.4134063973	0.8248156623
1	1	1	0.05	1	0.2	4.50E-05	1.12E-02	0.3610806678	0.7204169845	0.4657321269	0.9292143402	0.4134063973	0.8248156623
1	1	1	0.2	2	0.2	4.50E-05	1.50E-02	0.3716197273	0.7031830239	0.484503632	0.9167832168	0.4280616796	0.8099831203
1	1	1	0.2	2	0.2	6.00E-05	1.50E-02	0.3716197273	0.7031830239	0.484503632	0.9167832168	0.4280616796	0.8099831203
1	1	1	0.2	2	0.2	7.50E-05	1.50E-02	0.3716197273	0.7031830239	0.484503632	0.9167832168	0.4280616796	0.8099831203
1	1	1	0.05	2	0.15	4.50E-05	1.12E-02	0.3511405633	0.7445014861	0.4423601376	0.9379086733	0.3967503505	0.8412050797
1	1	1	0.05	2	0.15	6.00E-05	1.12E-02	0.3511405633	0.7445014861	0.4423601376	0.9379086733	0.3967503505	0.8412050797
1	1	1	0.05	2	0.15	7.50E-05	1.12E-02	0.3511405633	0.7445014861	0.4423601376	0.9379086733	0.3967503505	0.8412050797
1	1	1	0.0256	2.048	0.2	3.38E-05	1.50E-02	0.3715560087	0.7028929605	0.4846310692	0.9168032787	0.4280935389	0.8098481196
1	1	1	0.0256	2.048	0.2	4.50E-05	1.50E-02	0.3715560087	0.7028929605	0.4846310692	0.9168032787	0.4280935389	0.8098481196
1	1	1	0.0256	2.048	0.2	6.75E-05	1.50E-02	0.3715560087	0.7028929605	0.4846310692	0.9168032787	0.4280935389	0.8098481196
1	1	1	0.025	2	0.2	7.50E-05	1.50E-02	0.3715814961	0.7026024096	0.4847585064	0.9166024096	0.4281700013	0.8096024096
1	1	1	0.025	2	0.2	4.50E-05	1.50E-02	0.3714540589	0.7025307303	0.4846310692	0.916582309	0.428042564	0.8095565196
1	1	1	0.025	2	0.2	6.00E-05	1.50E-02	0.3714540589	0.7025307303	0.4846310692	0.916582309	0.428042564	0.8095565196
1	1	1	0.0512	1.024	0.2	3.38E-05	1.50E-02	0.3718746018	0.7028179191	0.4845673506	0.9157996146	0.4282209762	0.8093087669
1	1	1	0.0512	1.024	0.2	4.50E-05	1.50E-02	0.3718746018	0.7028179191	0.4845673506	0.9157996146	0.4282209762	0.8093087669
1	1	1	0.0512	1.024	0.2	6.75E-05	1.50E-02	0.3718746018	0.7028179191	0.4845673506	0.9157996146	0.4282209762	0.8093087669
1	1	1	0.025	1	0.2	7.50E-05	1.12E-02	0.360239582	0.7189216684	0.4659360265	0.9298575788	0.4130878043	0.8243896236
1	1	1	0.2	1	0.2	4.50E-05	1.12E-02	0.3602650695	0.7189725331	0.4658850516	0.9297558494	0.4130750605	0.8243641913
1	1	1	0.2	1	0.2	6.00E-05	1.12E-02	0.3602650695	0.7189725331	0.4658850516	0.9297558494	0.4130750605	0.8243641913
